mine_id,contract_id,incident_activity,incident_category,incident_day,incident_description,incident_description2,incident_month,incident_state,incident_type,incident_year,operator_contractor,underground_location,underground_method
4601436,,"Handling coal, rock, waste or ore",Handling material,31,"EMPLOYEE CLAIMS TO HAVE BEEN ATTEMPTING TO LIFT UP A ROCK THAT WAS TOO BIG AND OVEREXERTED CAUSING A STRAIN/SPRAIN INJURY TO EE'S LOWER BACK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,January,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,"Handling supplies or material, load and unload",Slip or fall of person (from an elevation or on the same level),18,"EMPLOYEE WAS ON-SHIFTING 3 BELT WHEN EE BEGAN FEELING DIZZY AND ALLEGEDLY FELL AND HIT HEAD, CAUSING A CONTUSION TO EE'S RIGHT CHEEK BONE AND STIFFNESS IN EE'S NECK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENC",Y NOT A FACTOR.,February,West Virginia,Fall to the walkway or working surface,2020,Operator,Other,Other
4601436,,Machine maint./repair,Dust disease of the lungs,3,EMPLOYEE WAS DIAGNOSED WITH OCCUPATIONAL PNEUMOCONIOSIS. THE EMPLOYEE WAS DIAGNOSED WITH 10% PERMANENT PARTIAL DISABILITY. THE EMPLOYEE RETIRED ON 9-25-2017 AND FILED ON 8-8-2019. IT DIDN'T INVOLVE ANY COMPLIANCE ISSUES. NO EQUIPMENT INVOLVED. NO OTH,ER 50.20 CRITERIA APPLIES. WE WERE NOTIFIED ON 3/3/2020.,March,West Virginia,Inhalation of various noxious substances,2020,Operator,Other,Other
4601436,,"Roof bolter, NEC",Machinery,9,"THE RIB PINNER AUGER GOT STUCK IN THE RIB WHILE TURNING A CORNER. THE WRENCH WAS PUT ON THE RIB PINNER AUGER TO SPIN THE AUGER OUT, WHEN THE WRENCH CAME OUT OF THE CHUCK AND STRUCK THE EMPLOYEE IN THE RIGHT EYE, RESULTING IN 5 STITCHES AND A FRACTURE","D ORBITAL BONE. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",March,West Virginia,Struck by powered moving object,2020,Operator,Face,Continuous
4601436,,Machine maint./repair,Disorders associated with repeated trauma,15,EMPLOYEE WAS DIAGNOSED WITH NOISE INDUCED HEARING LOSS. THE EMPLOYEE WAS DIAGNOSED WITH 12.92% PERMANENT PARTIAL DISABILITY. THIS DID NOT INVOLVE ANY COMPLIANCE ISSUES. NO EQUIPMENT INVOLVED. NO OTHER 50.20 CRITERIA APPLIES.,,March,West Virginia,Not elsewhere classified,2020,Operator,Other,Other
4601436,,Bulldozer,Machinery,16,EMPLOYEE WAS OPERATING A D-9L DOZER AT THE RAW COAL PILE WHEN THE DOZER SLID INTO THE FEEDER CAUSING THE EMPLOYEE TO STRIKE HEAD AGAINST THE WINDOW OF THE DOZER. EE SUFFERED A LACERATION TO THE HEAD THAT REQUIRED 5 STAPLES AND TO THE EAR THAT REQUIRE,"D 7 STITCHES. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",March,West Virginia,Struck against moving object,2020,Operator,Not labeled,Unknown
4601436,,"Handling supplies or material, load and unload",Handling material,23,"EMPLOYEE WAS TWISTING TO HAND ANOTHER EMPLOYEE A DRILL STEEL AND OVEREXERTED, CAUSING A STRAIN/SPRAIN INJURY TO LOWER BACK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,March,West Virginia,Over-exertion NEC,2020,Operator,Other,Longwall
4601436,,Hand tools (not powered),Handtools,27,"EMPLOYEE WAS SWINGING A SLEDGE HAMMER WHILE PERFORMING MAINTENANCE ON A GOLF CART, WHEN EMPLOYEE OVEREXERTED AND FELT A PAIN IN LEFT ELBOW. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,April,West Virginia,Over-exertion in wielding or throwing objects,2020,Operator,Underground shop/office,Other
4601436,,"Handling supplies or material, load and unload",Handling material,10,"EMPLOYEE WAS HANGING AIR LOCK DOORS WHEN THEY GOT RIGHT PINKY FINGER CAUGHT BETWEEN THE BRACE OF THE DOOR WHEN ATTEMPTING TO LIFT IT. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,June,West Virginia,Caught in-under-between a moving and stationary object,2020,Operator,Other,Longwall
4601436,,Hand load; hand shoveling/mucking,Handling material,2,"EMPLOYEE WAS SHOVELING STONE ON THE 7 WEST LONGWALL BELT WHEN EE FELT A ""POP"" IN THE RIGHT SHOULDER. THE CAUSE OF THE INJURY WAS OVEREXERTION. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,July,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,Machine maint./repair,Slip or fall of person (from an elevation or on the same level),7,"EMPLOYEE WAS WORKING ON A SHIELD HOSE WHEN EMPLOYEE'S FEET SLIPPED OUT FROM UNDERNEATH OF EMPLOYEE AND EMPLOYEE FELL ON LEFT SHOULDER CAUSING A STRAIN/SPRAIN INJURY. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENC",Y MAY BE A FACTOR.,July,West Virginia,Fall to the walkway or working surface,2020,Operator,Face,Longwall
4601436,,"Handling supplies or material, load and unload",Dust disease of the lungs,9,EMPLOYEE WAS DIAGNOSED WITH OCCUPATIONAL PNEUMOCONIOSIS. THE EMPLOYEE WAS DIAGNOSED WITH 10% PERMANENT PARTIAL DISABILITY. THE EMPLOYEE FILED ON 11-4-2020. IT DIDN'T INVOLVE ANY COMPLIANCE ISSUES. NO EQUIPMENT INVOLVED. NO OTHER 50.20 CRITERIA APPLIE,S.,July,West Virginia,Inhalation of various noxious substances,2020,Operator,Other,Other
4601436,,Underground equipment NEC,Disorders associated with repeated trauma,10,EMPLOYEE WAS DIAGNOSED WITH NOISE INDUCED HEARING LOSS. THE EMPLOYEE WAS DIAGNOSED WITH A 12.65% PERMANENT PARTIAL DISABILITY. THIS DID NOT INVOLVE ANY COMPLIANCE ISSUES. NO EQUIPMENT INVOLVED. NO OTHER 50.20 CRITERIA APPLIES.,,July,West Virginia,Not elsewhere classified,2020,Operator,Other,Other
4601436,,Hand load; hand shoveling/mucking,Handling material,24,EMPLOYEE WAS SHOVELING WHEN EMPLOYEE FELT PAIN IN LEFT ELBOW & NOTICED SWELLING. EMPLOYEE CONTINUED TO WORK FOR SEVERAL DAYS & DECIDED TO SEEK MEDICAL ATTENTION ON 7/27/2020 AFTER THE SWELLING & PAIN HAD NOT SUBSIDED. EMPLOYEE BECAME A LOST TIME ACCI,"DENT AS OF 7/28/2020. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",July,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,"Roof bolter, inserting bolt",Machinery,28,"EMPLOYEE WAS INSTALLING A ROOF BOLT WHEN EE CLAIMS EE FELT A ""POP"" IN EE'S LEFT SHOULDER DUE TO OVEREXERTION. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,July,West Virginia,Over-exertion NEC,2020,Operator,Face,Continuous
4601436,,Unknown,"Fall of roof,back, or brow (from in place)",29,A ROOF FALL WAS FOUND AT APPROXIMATELY 10:40AM DURING THE WEEKLY EXAMINATION IN THE WHITTAKER RETURN FROM 2-34 TO 2-34 1/2. THE FALL WAS APPROXIMATELY 75 FEET IN LENGTH AND 16 FEET WIDE IN THE STRAIGHT OF THE ENTRY. NO OTHER PART 50 CRITERIA APPLIES.,,July,West Virginia,Accident type without injuries,2020,Operator,Other,Other
4601436,,Unknown,"Fall of roof,back, or brow (from in place)",30,"AT APPROXIMATELY 10:43AM, A ROOF FALL WAS REPORTED ON THE 8 SOUTH #2 BELT FROM 2-32 1/4 TO 33 CROSSCUT. THE FALL WAS APPROXIMATELY 40 FEET LONG AND 8 FEET WIDE AND IT VARIED FROM 8 TO 10 FEET HIGH. NO OTHER PART 50 CRITERIA APPLIES.",,July,West Virginia,Accident type without injuries,2020,Operator,Other,Other
4601436,,Unknown,"Fall of roof,back, or brow (from in place)",31,AT APPROXIMATELY 8:00PM A ROOF FALL WAS REPORTED ON THE 7 WEST BELT AT 25 1/2 CROSSCUT. THE FALL WAS APPROXIMATELY 50 FEET LONG BY 16 FEET WIDE AND 8 FEET HIGH. NO OTHER PART 50 CRITERIA APPLIES.,,July,West Virginia,Accident type without injuries,2020,Operator,Other,Longwall
4601436,,Mantrip,"Fall of roof,back, or brow (from in place)",6,"EMPLOYEE WAS OPERATING A MANTRIP WHEN A ROCK FELL FROM THE ROOF AND STRUCK THEM ON THE HEAD CAUSING A SPRAIN/STRAIN INJURY TO THE NECK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,August,West Virginia,Struck by falling object,2020,Operator,Other,Other
4601436,,Surface equipment NEC,Machinery,26,"WHILE CUTTING OLD CONDUIT FOR REMOVAL, ABOUT 30 FEET OF CONDUIT CAME OFF THE BRACKETS AND GOT CAUGHT ON THE BAND SAW THE EMPLOYEE WAS USING AND PULLED THE EMPLOYEE DOWN, WHICH CAUSED A STRAIN/SPRAIN IN EMPLOYEE'S LEFT GROIN AREA. COMPLIANCE WITH RULE","S/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",August,West Virginia,Over-exertion NEC,2020,Operator,Not labeled,Unknown
4601436,,"Handling supplies or material, load and unload",Handling material,8,"EMPLOYEE WAS ON THE 8 SOUTH MAINS SECTION HANGING RIB MESH, WHEN EE OVEREXERTED, CAUSING A SPRAIN/STRAIN INJURY TO EE'S LOWER BACK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,September,West Virginia,Over-exertion NEC,2020,Operator,Face,Continuous
4601436,,"Handling supplies or material, load and unload",Handling material,28,"EMPLOYEE WAS SETTING THE TAILPIECE IN THE 9 WEST BELT LINE, WHEN THE F-BAR CHAIN BROKE AND STRUCK EE ON THE RIGHT ANKLE. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,September,West Virginia,Struck by flying object,2020,Operator,Other,Other
4601436,,Unknown,"Fall of roof,back, or brow (from in place)",6,"AT APPROXIMATELY 4:20PM, A ROOF FALL WAS REPORTED ON THE 8 SOUTH #3 BELT AT 17 3/4 TO 18 CROSSCUT. THE FALL WAS APPROXIMATELY 40 FEET LONG AND 16 FEET WIDE AND 8 FEET HIGH. NO OTHER PART 50 CRITERIA APPLIES.",,October,West Virginia,Accident type without injuries,2020,Operator,Other,Other
4601436,,"Get on or off equip. machines, etc.",Slip or fall of person (from an elevation or on the same level),8,"EMPLOYEE WAS CLIMBING DOWN FROM THE 7 WEST LONGWALL SHEARER, WHEN EE LOST EE'S FOOTING, CAUSING A FRACTURE TO EE'S RIGHT FIBULA. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,October,West Virginia,"Fall from machine,vehicle, or equipment",2020,Operator,Face,Longwall
4601436,,Other NEC,Disorders associated with repeated trauma,13,EMPLOYEE WAS DIAGNOSED WITH NOISE INDUCED HEARING LOSS. THE EMPLOYEE WAS DIAGNOSED WITH A 3.48% PERMANENT PARTIAL DISABILITY. THIS DID NOT INVOLVE ANY COMPLIANCE ISSUES. NO EQUIPMENT INVOLVED. NO OTHER 50.20 CRITERIA APPLIES.,,October,West Virginia,Not elsewhere classified,2020,Operator,Other,Other
4601436,,"Get on or off equip. machines, etc.",Slip or fall of person (from an elevation or on the same level),19,"WHILE RIDING IN THE MANTRIP, THE EMPLOYEE'S RIGHT LEG FELL ASLEEP AND UPON EXITING THE RIDE, EE'S SAME LEG GAVE OUT ON EE DUE TO NUMBNESS, CAUSING A SPRAIN/STRAIN INJURY TO EE'S RIGHT KNEE.",,October,West Virginia,Fall to the walkway or working surface,2020,Operator,Other,Longwall
4601436,,"Handling supplies or material, load and unload",Handling material,24,"EMPLOYEE WAS DRAGGING DRISCOLL LINE AND WALKED THROUGH A HOLE FILLED WITH WATER AND ALLEGEDLY EMULSION CAUSING IRRITATION AND BURNING TO THE EMPLOYEES LEGS. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE",A FACTOR.,October,West Virginia,Absorption of various noxious substances,2020,Operator,Other,Other
4601436,,"Handling supplies or material, load and unload",Handling material,24,"EMPLOYEE WAS DRAGGING DRISCOLL LINE AND WALKED THROUGH A HOLE FILLED WITH WATER AND ALLEGEDLY EMULSION CAUSING IRRITATION AND BURNING TO THE EMPLOYEES LEGS. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE",A FACTOR.,October,West Virginia,Absorption of various noxious substances,2020,Operator,Other,Other
4601436,,Moving equipment,Nonpowered haulage,28,"EMPLOYEE WAS PUSHING A WHEELBARROW AND FELT PAIN IN LOWER BACK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,October,West Virginia,Over-exertion in pulling or pushing objects,2020,Operator,Other,Other
4601436,,"Handling supplies or material, load and unload",Handling material,4,"EMPLOYEE WAS USING A WET DOWN HOSE TO CLEAN OFF THE TOP OF THE SHEARER, WHEN THE HOSE SLIPPED OUT OF EE'S HANDS AND STRUCK EE'S SAFETY GLASSES, CAUSING AN ABRASION AROUND EE'S EYE. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. M",INER PROFICIENCY MAY BE A FACTOR.,November,West Virginia,Struck by NEC,2020,Operator,Face,Longwall
4601436,,"Handling supplies or material, load and unload",Handling material,12,"EMPLOYEE WAS REMOVING A GOPHER DRILL FROM A MANTRIP ON WHITTAKER BOTTOM WHEN EE FELT A PAIN IN THE LOWER BACK. EE SOUGHT MEDICAL ATTENTION AFTER THE INITIAL INJURY AND BECAME A LOST TIME AS OF 11/14/20. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/S",YSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.,November,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,"Handling supplies or material, load and unload",Handling material,14,"EMPLOYEE WAS LOADING A A RAM JACK, WHEN THE HOOK OF THE WINCH ROPE STRUCK THE EMPLOYEE IN THE LOWER RIGHT LEG. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,November,West Virginia,Struck by NEC,2020,Operator,Intersection,Longwall
4601436,,"Handling supplies or material, load and unload",Handling material,14,"EMPLOYEE WAS HANGING A TUBE SLIDER AND FELT A ""POP"" IN THE RIGHT SHOULDER. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,November,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,Machine maint./repair,Handling material,14,"EMPLOYEE WAS CHANGING A TOP CRADLE ON 6 BELT WHEN EE GOT RIGHT RING FINGER CAUGHT BETWEEN THE CRADLE AND BEDRAIL. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,November,West Virginia,Caught in-under-between a moving and stationary object,2020,Operator,Other,Other
4601436,,Hand load; hand shoveling/mucking,Handling material,16,"EMPLOYEE WAS SHOVELING COAL ON 8 SOUTH 1 BELT WHEN EE FELT PAIN IN EE'S RIGHT THUMB. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,November,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601436,,"Handling supplies or material, load and unload",Handling material,20,"EMPLOYEE WAS PICKING UP A WATER BOTTLE THAT THE EMPLOYEE HAD DROPPED WHILE RIDING IN A JEEP, AND WHILE RAISING BACK UP, STRUCK HEAD ON AN OVERCAST. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,November,West Virginia,Struck against stationary object,2020,Operator,Other,Other
4601436,,Walking/running,Slip or fall of person (from an elevation or on the same level),3,"EMPLOYEE TRIPPED AND FELL ON THE REFUSE BELT STEPS, CAUSING A SPRAIN/STRAIN INJURY TO RIGHT WRIST. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,December,West Virginia,Fall down stairs,2020,Operator,Other,Other
4601436,Z132,Machine maint./repair,Exploding vessels under pressure,3,"THE INJURED EMPLOYEE WAS TROUBLESHOOTING A LOSS OF FLOW OF SILICATE FROM TANKER ""A"" WHEN THE 3"" DIAMETER CAM LOCK FITTING UNEXPECTEDLY UNCOUPLED, SPRAYING SILICATE INTO THE EMPLOYEE'S FACE.",,December,West Virginia,Struck by flying object,2020,Contractor,Not labeled,Unknown
4601436,,Walking/running,Stepping or kneeling on object,5,"EMPLOYEE WAS WALKING DOWN THE 7 WEST LONGWALL FACE PULLING SHIELDS AND STEPPED ON A ROCK, CAUSING A SPRAIN/STRAIN TO EE'S RIGHT ANKLE. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.",,December,West Virginia,Struck against stationary object,2020,Operator,Face,Longwall
4601436,,Unknown,"Fall of roof,back, or brow (from in place)",8,A ROOF FALL WAS FOUND AT APPROXIMATELY 3:00PM IN THE 8 SOUTH LEFT SIDE INTAKE JUST OUTBY 2-18 FROM 56+70 TO 56+99. THE FALL WAS APPROXIMATELY 30 FEET LONG AND RIB TO RIB IN THE 4-WAY. NO OTHER PART 50 CRITERIA APPLIES.,,December,West Virginia,Accident type without injuries,2020,Operator,Other,Other
4601436,,Hand tools (not powered),Handtools,8,"EMPLOYEE WAS REMOVING A NUT FROM A BOTTOM CRADLE. EE WAS USING A HAMMER TO REMOVE THE BELT AND EE'S LEFT INDEX FINGER SLIPPED AND WENT BETWEEN THE HAMMER AND THE BED RAIL. THIS INJURY RESULTED IN SIX STITCHES. COMPLIANCE WITH RULES/REGS, PPE, MINING",EQUIP/SYSTEMS NOT A FACTOR. MINER PROFICIENCY MAY BE A FACTOR.,December,West Virginia,Caught in-under-between a moving and stationary object,2020,Operator,Other,Other
4601437,,Rerail equipment,Handtools,2,A FULLY TRAINED MINER WAS ASSISTING IN RE-RAILING A MOTOR WHEN EE'S FINGER WAS PINCHED IN THE JACK WALKERS.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Caught in-under-between a moving and stationary object,2020,Operator,Other,Other
4601437,,"Handling supplies or material, load and unload",Handling material,2,A FULLY TRAINED MINER WAS LOADING SUPPLIES FROM A SUPPLY CAR WHEN MINER FELT PAIN IN LOWER BACK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Continuous
4601437,,"Handling supplies or material, load and unload",Handling material,4,A FULLY TRAINED MINER WAS TAKING A CABLE OFF A TOOL CAR WHEN A RACK WHEEL FELL FROM THE TOOL CAR LANDING ON EE'S RIGHT FOOT.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Struck by falling object,2020,Operator,Other,Longwall
4601437,B0034,Hand tools (not powered),Handtools,4,"CONTRACTOR EMPLOYEE WAS USING A RAZOR KNIFE TO CUT BELT FOR MAKING A VULCANIZE SPLICE. THE BLADE CONTACTED A KNEE.  CAUSE OF THIS INJURY WAS EMPLOYEE AWARENESS, COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIP/SYSTEMS NOT A FACTOR.  MINER PROFICIENCY MA",Y BE A FACTOR,January,West Virginia,Struck by NEC,2020,Contractor,Other,Other
4601437,,"Handling supplies or material, load and unload",Handling material,8,A FULLY TRAINED MINER WAS LIFTING RIB STRAPS WHEN THEY FELT PAIN IN BACK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Over-exertion in lifting objects,2020,Operator,Intersection,Continuous
4601437,,"Handling supplies or material, load and unload",Machinery,10,A FULLY TRAINED MINER WAS CARRYING A GRINDER WHEN THE MINER ACCIDENTALLY HIT THE TRIGGER SWITCH CAUSING THE GRINDER TO CUT MINER'S HAND RESULTING IN SUTURES.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOL,VED.,January,West Virginia,Struck by NEC,2020,Operator,Other,Continuous
4601437,,Rock dust machine,Machinery,16,A FULLY TRAINED MINER WAS PULLING A DUST HOSE WHEN IT CAUGHT ON A PIECE OF STRUCTURE AND EE FELT PAIN IN THE BACK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Over-exertion in pulling or pushing objects,2020,Operator,Other,Other
4601437,,Move power cable,Handling material,17,A FULLY TRAINED MINER WAS THROWING MINER CABLE OUT OF THE WAY WHEN MINER EXPERIENCED PAIN IN BACK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Over-exertion in wielding or throwing objects,2020,Operator,Face,Continuous
4601437,,Machine maint./repair,Handling material,17,A FULLY TRAINED MINER WAS PUTTING A RAM BAR IN WHEN THE EYELET ON THE BAR BROKE STRIKING EE IN THE ARM.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Struck by NEC,2020,Operator,Face,Longwall
4601437,,Machine maint./repair,Handling material,17,A FULLY TRAINED MINER WAS CARRYING AN OXYGEN TANK WHEN EE EXPERIENCED PAIN IN THE BACK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Other
4601437,B0034,Machine maint./repair,Handling material,19,"CONTRACT EMPLOYEE WAS POSITIONING A DISCHARGE PIPE WHEN IT SLIPPED FROM EE'S GRASP AND PINCHED EE'S HAND BETWEEN THE PIPE AND A SIDE PLATE. CAUSE OF THIS INJURY WAS EMPLOYEE AWARENESS DURING THE TASK. COMPLIANCE WITH RULES/REGS, PPE, MINING EQUIPMENT",/SYSTEMS NOT A FACTOR.  MINER PROFICIENCY MAY BE A FACTOR.,January,West Virginia,Caught in-under-between a moving and stationary object,2020,Contractor,Not labeled,Unknown
4601437,A5566,Walking/running,Slip or fall of person (from an elevation or on the same level),19,"IE WAS WALKING DOWN BELTLINE AND STEPPED IN A HOLE, SPRAINING RIGHT ANKLE. MINER WAS FULLY TRAINED, WEARING REQUIRED PPE, IN COMPLIANCE WITH THE LAW.",,January,West Virginia,Over-exertion NEC,2020,Contractor,Other,Longwall
4601437,,Hand load; hand shoveling/mucking,Powered haulage,20,A FULLY TRAINED MINER WAS SHOVELING UNDER THE BELT WHEN THE SHOVEL CAME INTO CONTACT WITH THE BELT CAUSING IT TO COME BACK AND HIT THE MINER IN THE CHEEK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED,.,January,West Virginia,Struck by NEC,2020,Operator,Other,Other
4601437,,Walking/running,Striking or bumping,27,A FULLY TRAINED MINER WAS WALKING OFF THE LONGWALL FACE WHEN EE HIT HEAD ON A SHIELD AND JAMMED NECK.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,January,West Virginia,Struck against stationary object,2020,Operator,Face,Longwall
4601437,A5566,"Handling supplies or material, load and unload",Handling material,12,"MANDOOR CLOSED ON MINER'S LEFT MIDDLE FINGER, FRACTURING THE TIP. MINER WAS FULLY TRAINED, WEARING ALL PPE AND ACTING IN COMPLIANCE WITH THE LAW.",,February,West Virginia,Caught in-under-between a moving and stationary object,2020,Contractor,Other,Longwall
4601437,,Inspect equipment,Handling material,13,A FULLY TRAINED MINER WAS CHECKING THE CABLE ON THE SHUTTLE CAR WITH THE COVER RAISED WHEN THE COVER CAME DOWN AND HIT EE ON THE RIGHT MIDDLE FINGER. THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED. EMPL,OYEE DID NOT BEGIN TO MISS WORK UNTIL 2/27/2020.,February,West Virginia,Struck by falling object,2020,Operator,Face,Continuous
4601437,,"Handling supplies or material, load and unload",Handling material,20,A FULLY TRAINED MINER WAS LIFTING A BAG OF ROCK DUST WHEN THEY FELT A POP IN SHOULDER.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,March,West Virginia,Over-exertion in lifting objects,2020,Operator,Other,Longwall
4601437,,"Get on or off equip. machines, etc.",Stepping or kneeling on object,10,A FULLY TRAINED MINER WAS STEPPING OFF THE CONTINUOUS MINER WHEN EE STEPPED ON A PIECE OF COAL AND TURNED EE'S ANKLE.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,April,West Virginia,Struck against stationary object,2020,Operator,Face,Continuous
4601437,,"Get on or off equip. machines, etc.",Slip or fall of person (from an elevation or on the same level),17,A FULLY TRAINED MINER WAS STEPPING OFF A MANTRIP WHEN EE SLIPPED AND FELL INJURING EE'S LEFT LEG.  THE INJURY WAS NOT THE RESULT OF ANY COMPLIANCE ISSUES NOR WERE ANY PROTECTIVE GUARDS INVOLVED.,,April,West Virginia,"Fall from machine,vehicle, or equipment",2020,Operator,Other,Other
4601437,,Unknown,Entrapment,21,FOUR CONTRACT EMPLOYEES WERE STUCK ON CAMERON ELEVATOR WHEN A DOOR SWITCH MALFUNCTIONED.  THE SWITCH WAS FIXED AND THEY RETURNED TO THE SURFACE.,,May,West Virginia,Accident type without injuries,2020,Operator,Vertical shaft,Other
